week,retailer,region,product_id,pack_size_oz,units_sold,dollar_sales,base_price,promo_flag
2024-12-01,Target,Midwest,2,64,987,2951.13,2.99,N
2024-12-01,Target,Midwest,3,128,408,1730.53,4.99,Y
2024-12-01,Target,Midwest,4,128,864,4311.36,4.99,N
2024-12-01,Target,West,1,64,1070,3199.3,2.99,N
2024-12-01,Target,West,2,64,574,1716.26,2.99,N
2024-12-01,Target,West,3,128,897,3804.63,4.99,Y
2024-12-01,Target,West,4,128,786,3922.14,4.99,N
2024-12-01,Kroger,Northeast,1,64,391,1169.09,2.99,N
2024-12-01,Kroger,Northeast,2,64,925,2765.75,2.99,N
2024-12-01,Kroger,Northeast,3,128,666,3323.34,4.99,N
2024-12-01,Kroger,Northeast,4,128,517,2579.83,4.99,N
2024-12-01,Kroger,South,1,64,415,1240.85,2.99,N
2024-12-01,Kroger,South,2,64,214,639.86,2.99,N
2024-12-01,Kroger,South,3,128,1150,5738.5,4.99,N
2024-12-01,Kroger,South,4,128,469,1989.26,4.99,Y
2024-12-01,Kroger,Midwest,1,64,1069,3196.31,2.99,N
2024-12-01,Kroger,Midwest,2,64,741,2215.59,2.99,N
2024-12-01,Kroger,Midwest,3,128,1184,5908.16,4.99,N
2024-12-01,Kroger,Midwest,4,128,431,2150.69,4.99,N
2024-12-01,Kroger,West,1,64,921,2753.79,2.99,N
2024-12-01,Kroger,West,2,64,699,2090.01,2.99,N
2024-12-01,Kroger,West,3,128,472,2355.28,4.99,N
2024-12-01,Kroger,West,4,128,1172,5848.28,4.99,N
2024-12-01,Publix,Northeast,1,64,721,2155.79,2.99,N
2024-12-01,Publix,Northeast,2,64,1120,3348.8,2.99,N
2024-12-01,Publix,Northeast,3,128,1113,5553.87,4.99,N
2024-12-01,Publix,Northeast,4,128,484,2415.16,4.99,N
2024-12-01,Publix,South,1,64,638,1907.62,2.99,N
2024-12-01,Publix,South,2,64,351,892.07,2.99,Y
2024-12-01,Publix,South,3,128,582,2468.55,4.99,Y
2024-12-01,Publix,South,4,128,681,2888.46,4.99,Y
2024-12-01,Publix,Midwest,1,64,274,819.26,2.99,N
2024-12-01,Publix,Midwest,2,64,277,828.23,2.99,N
2024-12-01,Publix,Midwest,3,128,887,4426.13,4.99,N
2024-12-01,Publix,Midwest,4,128,383,1624.49,4.99,Y
2024-12-01,Publix,West,1,64,1026,3067.74,2.99,N
2024-12-01,Publix,West,2,64,987,2508.46,2.99,Y
2024-12-01,Publix,West,3,128,925,4615.75,4.99,N
2024-12-01,Publix,West,4,128,1104,5508.96,4.99,N
2024-12-08,Walmart,Northeast,1,64,868,2595.32,2.99,N
2024-12-08,Walmart,Northeast,2,64,511,1527.89,2.99,N
2024-12-08,Walmart,Northeast,3,128,234,1167.66,4.99,N
2024-12-08,Walmart,Northeast,4,128,957,4775.43,4.99,N
2024-12-08,Walmart,South,1,64,718,2146.82,2.99,N
2024-12-08,Walmart,South,2,64,930,2363.6,2.99,Y
2024-12-08,Walmart,South,3,128,1166,5818.34,4.99,N
2024-12-08,Walmart,South,4,128,752,3752.48,4.99,N
2024-12-08,Walmart,Midwest,1,64,497,1486.03,2.99,N
2024-12-08,Walmart,Midwest,2,64,889,2658.11,2.99,N
2024-12-08,Walmart,Midwest,3,128,364,1816.36,4.99,N
2024-12-08,Walmart,Midwest,4,128,582,2904.18,4.99,N
2024-12-08,Walmart,West,1,64,631,1886.69,2.99,N
2024-12-08,Walmart,West,2,64,423,1264.77,2.99,N
2024-12-08,Walmart,West,3,128,886,3757.97,4.99,Y
2024-12-08,Walmart,West,4,128,315,1571.85,4.99,N
2024-12-08,Target,Northeast,1,64,567,1695.33,2.99,N
2024-12-08,Target,Northeast,2,64,614,1560.48,2.99,Y
2024-12-08,Target,Northeast,3,128,1091,5444.09,4.99,N
2024-12-08,Target,Northeast,4,128,862,4301.38,4.99,N
2024-12-08,Target,South,1,64,701,2095.99,2.99,N
2024-12-08,Target,South,2,64,534,1357.16,2.99,Y
2024-12-08,Target,South,3,128,226,1127.74,4.99,N
2024-12-08,Target,South,4,128,1003,4254.22,4.99,Y
2024-12-08,Target,Midwest,1,64,790,2007.79,2.99,Y
2024-12-08,Target,Midwest,2,64,758,2266.42,2.99,N
2024-12-08,Target,Midwest,3,128,1065,5314.35,4.99,N
2024-12-08,Target,Midwest,4,128,551,2749.49,4.99,N
2024-12-08,Target,West,1,64,455,1156.38,2.99,Y
2024-12-08,Target,West,2,64,952,2419.51,2.99,Y
2024-12-08,Target,West,3,128,745,3717.55,4.99,N
2024-12-08,Target,West,4,128,435,2170.65,4.99,N
2024-12-08,Kroger,Northeast,1,64,548,1638.52,2.99,N
2024-12-08,Kroger,Northeast,2,64,701,2095.99,2.99,N
2024-12-08,Kroger,Northeast,3,128,1126,4775.93,4.99,Y
2024-12-08,Kroger,Northeast,4,128,1120,4750.48,4.99,Y
2024-12-08,Kroger,South,1,64,591,1767.09,2.99,N
2024-12-08,Kroger,South,2,64,585,1486.78,2.99,Y
2024-12-08,Kroger,South,3,128,1173,5853.27,4.99,N
2024-12-08,Kroger,South,4,128,293,1462.07,4.99,N
2024-12-08,Kroger,Midwest,1,64,796,2380.04,2.99,N
2024-12-08,Kroger,Midwest,2,64,221,561.67,2.99,Y
2024-12-08,Kroger,Midwest,3,128,983,4905.17,4.99,N
2024-12-08,Kroger,Midwest,4,128,327,1631.73,4.99,N
2024-12-08,Kroger,West,1,64,472,1199.59,2.99,Y
2024-12-08,Kroger,West,2,64,702,2098.98,2.99,N
2024-12-08,Kroger,West,3,128,796,3972.04,4.99,N
2024-12-08,Kroger,West,4,128,1061,5294.39,4.99,N
2024-12-08,Publix,Northeast,1,64,1198,3582.02,2.99,N
2024-12-08,Publix,Northeast,2,64,268,801.32,2.99,N
2024-12-08,Publix,Northeast,3,128,727,3627.73,4.99,N
2024-12-08,Publix,Northeast,4,128,364,1543.91,4.99,Y
2024-12-08,Publix,South,1,64,908,2714.92,2.99,N
2024-12-08,Publix,South,2,64,1033,2625.37,2.99,Y
2024-12-08,Publix,South,3,128,811,4046.89,4.99,N
2024-12-08,Publix,South,4,128,925,4615.75,4.99,N
2024-12-08,Publix,Midwest,1,64,638,1907.62,2.99,N
2024-12-08,Publix,Midwest,2,64,450,1143.67,2.99,Y
2024-12-08,Publix,Midwest,3,128,729,3637.71,4.99,N
2024-12-08,Publix,Midwest,4,128,1094,5459.06,4.99,N
2024-12-08,Publix,West,1,64,415,1240.85,2.99,N
2024-12-08,Publix,West,2,64,324,968.76,2.99,N
2024-12-08,Publix,West,3,128,882,4401.18,4.99,N
2024-12-08,Publix,West,4,128,360,1796.4,4.99,N
2024-12-15,Walmart,Northeast,1,64,304,908.96,2.99,N
2024-12-15,Walmart,Northeast,2,64,899,2688.01,2.99,N
2024-12-15,Walmart,Northeast,3,128,663,2812.11,4.99,Y
2024-12-15,Walmart,Northeast,4,128,1081,4585.06,4.99,Y
2024-12-15,Walmart,South,1,64,255,762.45,2.99,N
2024-12-15,Walmart,South,2,64,639,1910.61,2.99,N
2024-12-15,Walmart,South,3,128,1172,5848.28,4.99,N
2024-12-15,Walmart,South,4,128,370,1846.3,4.99,N
2024-12-15,Walmart,Midwest,1,64,625,1868.75,2.99,N
2024-12-15,Walmart,Midwest,2,64,857,2562.43,2.99,N
2024-12-15,Walmart,Midwest,3,128,698,2960.57,4.99,Y
2024-12-15,Walmart,Midwest,4,128,1065,5314.35,4.99,N
2024-12-15,Walmart,West,1,64,1034,3091.66,2.99,N
2024-12-15,Walmart,West,2,64,345,1031.55,2.99,N
2024-12-15,Walmart,West,3,128,495,2099.54,4.99,Y
2024-12-15,Walmart,West,4,128,705,3517.95,4.99,N
2024-12-15,Target,Northeast,1,64,693,2072.07,2.99,N
2024-12-15,Target,Northeast,2,64,1081,2747.36,2.99,Y
2024-12-15,Target,Northeast,3,128,1116,5568.84,4.99,N
2024-12-15,Target,Northeast,4,128,720,3053.88,4.99,Y
2024-12-15,Target,South,1,64,1043,3118.57,2.99,N
2024-12-15,Target,South,2,64,895,2676.05,2.99,N
2024-12-15,Target,South,3,128,327,1631.73,4.99,N
2024-12-15,Target,South,4,128,610,2587.32,4.99,Y
2024-12-15,Target,Midwest,1,64,264,789.36,2.99,N
2024-12-15,Target,Midwest,2,64,568,1443.57,2.99,Y
2024-12-15,Target,Midwest,3,128,630,2672.14,4.99,Y
2024-12-15,Target,Midwest,4,128,1181,5893.19,4.99,N
2024-12-15,Target,West,1,64,1150,2922.72,2.99,Y
2024-12-15,Target,West,2,64,773,2311.27,2.99,N
2024-12-15,Target,West,3,128,733,3657.67,4.99,N
2024-12-15,Target,West,4,128,325,1621.75,4.99,N
2024-12-15,Kroger,Northeast,1,64,624,1865.76,2.99,N
2024-12-15,Kroger,Northeast,2,64,1160,3468.4,2.99,N
2024-12-15,Kroger,Northeast,3,128,311,1551.89,4.99,N
2024-12-15,Kroger,Northeast,4,128,321,1361.52,4.99,Y
2024-12-15,Kroger,South,1,64,597,1785.03,2.99,N
2024-12-15,Kroger,South,2,64,406,1213.94,2.99,N
2024-12-15,Kroger,South,3,128,477,2380.23,4.99,N
2024-12-15,Kroger,South,4,128,1086,4606.27,4.99,Y
2024-12-15,Kroger,Midwest,1,64,1139,2894.77,2.99,Y
2024-12-15,Kroger,Midwest,2,64,313,795.49,2.99,Y
2024-12-15,Kroger,Midwest,3,128,1019,5084.81,4.99,N
2024-12-15,Kroger,Midwest,4,128,909,3855.52,4.99,Y
2024-12-15,Kroger,West,1,64,378,1130.22,2.99,N
2024-12-15,Kroger,West,2,64,988,2954.12,2.99,N
2024-12-15,Kroger,West,3,128,691,3448.09,4.99,N
2024-12-15,Kroger,West,4,128,253,1073.1,4.99,Y
2024-12-15,Publix,Northeast,1,64,1047,2660.95,2.99,Y
2024-12-15,Publix,Northeast,2,64,811,2424.89,2.99,N
2024-12-15,Publix,Northeast,3,128,370,1569.36,4.99,Y
2024-12-15,Publix,Northeast,4,128,898,4481.02,4.99,N
2024-12-15,Publix,South,1,64,1139,3405.61,2.99,N
2024-12-15,Publix,South,2,64,307,780.24,2.99,Y
2024-12-15,Publix,South,3,128,1013,5054.87,4.99,N
2024-12-15,Publix,South,4,128,405,2020.95,4.99,N
2024-12-15,Publix,Midwest,1,64,526,1572.74,2.99,N
2024-12-15,Publix,Midwest,2,64,201,510.84,2.99,Y
2024-12-15,Publix,Midwest,3,128,324,1616.76,4.99,N
2024-12-15,Publix,Midwest,4,128,851,4246.49,4.99,N
2024-12-15,Publix,West,1,64,999,2987.01,2.99,N
2024-12-15,Publix,West,2,64,328,833.61,2.99,Y
2024-12-15,Publix,West,3,128,700,3493.0,4.99,N
2024-12-15,Publix,West,4,128,410,2045.9,4.99,N
2024-12-22,Walmart,Northeast,1,64,244,620.13,2.99,Y
2024-12-22,Walmart,Northeast,2,64,734,1865.46,2.99,Y
2024-12-22,Walmart,Northeast,3,128,590,2502.49,4.99,Y
2024-12-22,Walmart,Northeast,4,128,226,1127.74,4.99,N
2024-12-22,Walmart,South,1,64,1174,3510.26,2.99,N
2024-12-22,Walmart,South,2,64,766,2290.34,2.99,N
2024-12-22,Walmart,South,3,128,384,1916.16,4.99,N
2024-12-22,Walmart,South,4,128,329,1641.71,4.99,N
2024-12-22,Walmart,Midwest,1,64,808,2415.92,2.99,N
2024-12-22,Walmart,Midwest,2,64,1005,3004.95,2.99,N
2024-12-22,Walmart,Midwest,3,128,533,2659.67,4.99,N
2024-12-22,Walmart,Midwest,4,128,746,3722.54,4.99,N
2024-12-22,Walmart,West,1,64,1054,3151.46,2.99,N
2024-12-22,Walmart,West,2,64,808,2415.92,2.99,N
2024-12-22,Walmart,West,3,128,862,4301.38,4.99,N
2024-12-22,Walmart,West,4,128,513,2559.87,4.99,N
2024-12-22,Target,Northeast,1,64,793,2371.07,2.99,N
2024-12-22,Target,Northeast,2,64,816,2439.84,2.99,N
2024-12-22,Target,Northeast,3,128,469,2340.31,4.99,N
2024-12-22,Target,Northeast,4,128,717,3577.83,4.99,N
2024-12-22,Target,South,1,64,782,2338.18,2.99,N
2024-12-22,Target,South,2,64,869,2598.31,2.99,N
2024-12-22,Target,South,3,128,325,1378.49,4.99,Y
2024-12-22,Target,South,4,128,296,1255.48,4.99,Y
2024-12-22,Target,Midwest,1,64,390,1166.1,2.99,N
2024-12-22,Target,Midwest,2,64,1018,3043.82,2.99,N
2024-12-22,Target,Midwest,3,128,255,1272.45,4.99,N
2024-12-22,Target,Midwest,4,128,231,1152.69,4.99,N
2024-12-22,Target,West,1,64,866,2589.34,2.99,N
2024-12-22,Target,West,2,64,1031,3082.69,2.99,N
2024-12-22,Target,West,3,128,697,3478.03,4.99,N
2024-12-22,Target,West,4,128,838,3554.38,4.99,Y
2024-12-22,Kroger,Northeast,1,64,398,1190.02,2.99,N
2024-12-22,Kroger,Northeast,2,64,800,2392.0,2.99,N
2024-12-22,Kroger,Northeast,3,128,989,4194.84,4.99,Y
2024-12-22,Kroger,Northeast,4,128,1185,5913.15,4.99,N
2024-12-22,Kroger,South,1,64,273,816.27,2.99,N
2024-12-22,Kroger,South,2,64,375,953.06,2.99,Y
2024-12-22,Kroger,South,3,128,365,1548.15,4.99,Y
2024-12-22,Kroger,South,4,128,543,2303.13,4.99,Y
2024-12-22,Kroger,Midwest,1,64,319,953.81,2.99,N
2024-12-22,Kroger,Midwest,2,64,927,2771.73,2.99,N
2024-12-22,Kroger,Midwest,3,128,329,1641.71,4.99,N
2024-12-22,Kroger,Midwest,4,128,517,2579.83,4.99,N
2024-12-22,Kroger,West,1,64,1035,3094.65,2.99,N
2024-12-22,Kroger,West,2,64,316,944.84,2.99,N
2024-12-22,Kroger,West,3,128,293,1242.76,4.99,Y
2024-12-22,Kroger,West,4,128,914,3876.73,4.99,Y
2024-12-22,Publix,Northeast,1,64,1113,3327.87,2.99,N
2024-12-22,Publix,Northeast,2,64,351,892.07,2.99,Y
2024-12-22,Publix,Northeast,3,128,1112,4716.55,4.99,Y
2024-12-22,Publix,Northeast,4,128,695,3468.05,4.99,N
2024-12-22,Publix,South,1,64,756,2260.44,2.99,N
2024-12-22,Publix,South,2,64,272,813.28,2.99,N
2024-12-22,Publix,South,3,128,356,1776.44,4.99,N
2024-12-22,Publix,South,4,128,537,2679.63,4.99,N
2024-12-22,Publix,Midwest,1,64,575,1719.25,2.99,N
2024-12-22,Publix,Midwest,2,64,306,777.7,2.99,Y
2024-12-22,Publix,Midwest,3,128,404,1713.57,4.99,Y
2024-12-22,Publix,Midwest,4,128,982,4165.15,4.99,Y
2024-12-22,Publix,West,1,64,446,1333.54,2.99,N
2024-12-22,Publix,West,2,64,1147,3429.53,2.99,N
2024-12-22,Publix,West,3,128,353,1761.47,4.99,N
2024-12-22,Publix,West,4,128,291,1452.09,4.99,N
2024-12-29,Walmart,Northeast,1,64,679,2030.21,2.99,N
2024-12-29,Walmart,Northeast,2,64,649,1940.51,2.99,N
2024-12-29,Walmart,Northeast,3,128,986,4920.14,4.99,N
2024-12-29,Walmart,Northeast,4,128,1128,5628.72,4.99,N
2024-12-29,Walmart,South,1,64,895,2676.05,2.99,N
2024-12-29,Walmart,South,2,64,1074,3211.26,2.99,N
2024-12-29,Walmart,South,3,128,865,4316.35,4.99,N
2024-12-29,Walmart,South,4,128,507,2529.93,4.99,N
2024-12-29,Walmart,Midwest,1,64,829,2478.71,2.99,N
2024-12-29,Walmart,Midwest,2,64,501,1497.99,2.99,N
2024-12-29,Walmart,Midwest,3,128,607,3028.93,4.99,N
2024-12-29,Walmart,Midwest,4,128,1029,5134.71,4.99,N
2024-12-29,Walmart,West,1,64,736,2200.64,2.99,N
2024-12-29,Walmart,West,2,64,663,1982.37,2.99,N
2024-12-29,Walmart,West,3,128,399,1991.01,4.99,N
2024-12-29,Walmart,West,4,128,1059,5284.41,4.99,N
2024-12-29,Target,Northeast,1,64,347,881.9,2.99,Y
2024-12-29,Target,Northeast,2,64,432,1097.93,2.99,Y
2024-12-29,Target,Northeast,3,128,865,3668.9,4.99,Y
2024-12-29,Target,Northeast,4,128,398,1986.02,4.99,N
2024-12-29,Target,South,1,64,320,956.8,2.99,N
2024-12-29,Target,South,2,64,774,1967.12,2.99,Y
2024-12-29,Target,South,3,128,267,1332.33,4.99,N
2024-12-29,Target,South,4,128,658,3283.42,4.99,N
2024-12-29,Target,Midwest,1,64,819,2448.81,2.99,N
2024-12-29,Target,Midwest,2,64,339,1013.61,2.99,N
2024-12-29,Target,Midwest,3,128,1128,5628.72,4.99,N
2024-12-29,Target,Midwest,4,128,927,4625.73,4.99,N
2024-12-29,Target,West,1,64,947,2406.8,2.99,Y
2024-12-29,Target,West,2,64,1123,3357.77,2.99,N
2024-12-29,Target,West,3,128,1135,4814.1,4.99,Y
2024-12-29,Target,West,4,128,656,3273.44,4.99,N
2024-12-29,Kroger,Northeast,1,64,404,1207.96,2.99,N
2024-12-29,Kroger,Northeast,2,64,453,1151.3,2.99,Y
2024-12-29,Kroger,Northeast,3,128,329,1395.45,4.99,Y
2024-12-29,Kroger,Northeast,4,128,898,4481.02,4.99,N
2024-12-29,Kroger,South,1,64,382,1142.18,2.99,N
2024-12-29,Kroger,South,2,64,521,1557.79,2.99,N
2024-12-29,Kroger,South,3,128,277,1382.23,4.99,N
2024-12-29,Kroger,South,4,128,873,4356.27,4.99,N
2024-12-29,Kroger,Midwest,1,64,437,1110.64,2.99,Y
2024-12-29,Kroger,Midwest,2,64,391,993.73,2.99,Y
2024-12-29,Kroger,Midwest,3,128,217,1082.83,4.99,N
2024-12-29,Kroger,Midwest,4,128,322,1606.78,4.99,N
2024-12-29,Kroger,West,1,64,572,1710.28,2.99,N
2024-12-29,Kroger,West,2,64,270,807.3,2.99,N
2024-12-29,Kroger,West,3,128,218,1087.82,4.99,N
2024-12-29,Kroger,West,4,128,354,1766.46,4.99,N
2024-12-29,Publix,Northeast,1,64,556,1662.44,2.99,N
2024-12-29,Publix,Northeast,2,64,642,1919.58,2.99,N
2024-12-29,Publix,Northeast,3,128,342,1706.58,4.99,N
2024-12-29,Publix,Northeast,4,128,577,2879.23,4.99,N
2024-12-29,Publix,South,1,64,892,2667.08,2.99,N
2024-12-29,Publix,South,2,64,470,1194.51,2.99,Y
2024-12-29,Publix,South,3,128,1165,4941.35,4.99,Y
2024-12-29,Publix,South,4,128,604,3013.96,4.99,N
2024-12-29,Publix,Midwest,1,64,1088,3253.12,2.99,N
2024-12-29,Publix,Midwest,2,64,1039,3106.61,2.99,N
2024-12-29,Publix,Midwest,3,128,1092,5449.08,4.99,N
2024-12-29,Publix,Midwest,4,128,725,3075.09,4.99,Y
2024-12-29,Publix,West,1,64,977,2921.23,2.99,N
2024-12-29,Publix,West,2,64,563,1430.86,2.99,Y
2024-12-29,Publix,West,3,128,745,3159.92,4.99,Y
2024-12-29,Publix,West,4,128,833,3533.17,4.99,Y
